"404"	1	-1
"613"	2	-2
"804"	2	-1
"923"	3	-2
"938"	1	-1
"971"	1	-2
"1016"	2	-3
"1065"	1	-1
"1073"	3	-3
"1077"	3	-1
"1080"	3	-2
"1081"	3	-3
"1109"	1	-1
"1251"	1	-1
"1272"	2	-2
"1320"	2	-2
"1384"	2	-1
"1409"	1	-1
"1443"	1	-1
"1482"	2	-2
"1556"	2	-1
"1607"	2	-1
"1685"	2	-1
"1749"	1	-1
"1752"	3	-3
"1784"	2	-2
"1802"	1	-2
"1897"	2	-2
"1924"	2	-3
"1961"	2	-1
"1962"	2	-1
"2013"	1	-1
"2060"	3	-2
"2082"	2	-2
"2310"	1	-1
"2412"	2	-3
"2620"	2	-1
"2621"	1	-1
"2744"	2	-2
"2784"	1	-2
"2785"	1	-2
"2822"	1	-1
"2887"	3	-1
"2924"	2	-2
"2992"	3	-2
"3066"	1	-1
"3132"	1	-1
"3195"	1	-1
"3253"	2	-2
"3267"	2	-3
"3393"	1	-1
"3401"	3	-2
"3575"	2	-2
"3638"	2	-1
"3703"	1	-3
"3704"	2	-3
"3805"	2	-1
"3829"	1	-1
"3843"	1	-2
"3845"	2	-2
"3857"	4	-2
"3901"	1	-2
"3928"	3	-3
"4011"	1	-2
"4017"	1	-3
"4019"	1	-2
"4116"	2	-1
"4208"	2	-1
"4299"	1	-2
"4307"	2	-2
"4330"	2	-1
"4350"	2	-1
"4360"	1	-2
"4536"	3	-1
"4816"	2	-1
"4822"	1	-1
"4853"	1	-1
"5046"	2	-1
"5048"	2	-2
"5079"	2	-1
"5428"	3	-2
"5479"	1	-1
"5727"	1	-2
"5927"	2	-2
"5999"	1	-1
"6056"	2	-1
"6304"	4	-1
"6488"	1	-1
"6491"	2	-2
"6657"	1	-1
"6814"	2	-2
"6901"	2	-1
"7130"	1	-1
"7341"	2	-2
"7347"	1	-2
"7737"	1	-2
"7845"	1	-1
"7847"	2	-2
"7851"	1	-2
"7904"	2	-2
"7945"	2	-2
"8151"	2	-3
"8566"	1	-2
"8595"	2	-2
"8611"	3	-2
"8646"	2	-1
"8666"	2	-2
"8820"	2	-2
"8841"	2	-1
"8890"	1	-2
"8904"	2	-2
"9254"	2	-2
"9305"	1	-4
"9825"	2	-1
"9876"	2	-1
"9902"	1	-1
"9928"	1	-2
"9975"	2	-1
"10019"	3	-2
"10108"	2	-1
"10134"	2	-1
"10161"	3	-2
"10184"	3	-2
"10200"	1	-1
"10281"	2	-1
"10309"	1	-2
"10424"	2	-1
"10501"	2	-2
"10515"	3	-3
"10674"	1	-1
"10691"	1	-2
"10699"	2	-1
"10702"	3	-2
"10749"	1	-2
"10782"	1	-1
"10876"	3	-2
"10884"	2	-1
"10902"	1	-2
"10918"	2	-1
"10924"	3	-2
"10925"	1	-1
"10930"	1	-1
"11057"	1	-2
"11124"	2	-1
"11271"	2	-2
"11347"	1	-2
"11382"	2	-1
"11438"	1	-3
"11492"	2	-2
"11493"	2	-2
"11499"	1	-1
"11500"	1	-1
"11532"	2	-1
"11583"	2	-1
"11593"	3	-3
"11615"	2	-1
"11619"	3	-2
"11620"	2	-3
"11625"	1	-2
"11631"	2	-4
"11633"	2	-1
"11634"	2	-2
"11641"	1	-2
"11643"	2	-2
"11645"	2	-2
"11673"	2	-4
"11676"	2	-3
"11687"	1	-1
"11717"	3	-1
"11737"	1	-1
"11738"	2	-1
"11740"	1	-1
"11743"	3	-3
"11745"	1	-1
"11771"	2	-1
"11776"	3	-3
"11777"	3	-1
"11792"	1	-1
"11809"	3	-2
"11821"	2	-2
"11828"	1	-1
"11843"	1	-1
"11846"	1	-1
"11861"	2	-2
"11879"	3	-4
"11940"	3	-4
"11943"	1	-1
"11981"	4	-4
"11990"	2	-2
"12098"	1	-2
"12231"	3	-2
"12243"	1	-1
"12273"	2	-2
"12304"	2	-1
"12307"	2	-2
"12310"	2	-1
"12314"	2	-1
"12320"	1	-2
"12328"	2	-3
"12329"	1	-3
"12331"	3	-3
"12334"	2	-1
"12335"	1	-1
"12336"	2	-2
"12338"	2	-2
"12345"	3	-4
"12364"	1	-2
"12368"	2	-2
"12371"	2	-4
"12374"	2	-2
"12385"	2	-2
"12387"	2	-2
"12390"	1	-2
"12393"	2	-3
"12394"	2	-1
"12396"	2	-2
"12401"	1	-1
"12405"	1	-2
"12407"	3	-3
"12409"	2	-3
"12410"	1	-1
"12412"	2	-2
"12416"	1	-1
"12417"	1	-1
"12421"	2	-2
"12422"	1	-1
"12423"	2	-2
"12433"	2	-3
"12434"	2	-2
"12440"	3	-1
"12442"	2	-3
"12447"	3	-2
"12449"	1	-2
"12450"	2	-2
"12453"	1	-2
"12461"	2	-2
"12464"	2	-2
"12465"	3	-1
"12469"	2	-4
"12472"	1	-2
"12474"	2	-2
"12481"	2	-2
"12484"	2	-3
"12486"	1	-2
"12488"	3	-4
"12500"	2	-1
"12501"	1	-3
"12502"	2	-1
"12504"	3	-1
"12518"	4	-2
"12519"	2	-2
"12520"	1	-2
"12521"	1	-1
"12523"	3	-2
"12528"	3	-4
"12530"	2	-4
"12531"	1	-1
"12532"	1	-1
"12537"	2	-1
"12538"	2	-3
"12541"	1	-2
"12546"	2	-3
"12548"	1	-3
"12549"	4	-3
"12554"	2	-1
"12575"	2	-2
"12577"	2	-2
"12581"	3	-1
"12582"	2	-2
"12600"	2	-1
"12605"	2	-2
"12630"	2	-2
"12631"	2	-2
"12632"	2	-1
"12639"	3	-2
"12640"	2	-1
"12650"	1	-3
"12651"	2	-1
"12655"	2	-2
"12656"	2	-1
"12657"	1	-1
"12658"	2	-2
"12659"	2	-2
"12670"	1	-2
"12674"	2	-3
"12679"	2	-3
"12680"	4	-3
"12695"	2	-1
"12703"	1	-2
"12706"	3	-4
"12707"	1	-2
"12708"	2	-1
"12709"	2	-1
"12717"	2	-4
"12721"	2	-4
"12724"	3	-3
"12731"	5	-4
"12735"	1	-1
"12743"	3	-2
"12746"	3	-1
"12748"	2	-1
"12753"	1	-1
"12754"	1	-1
"12759"	2	-2
"12761"	1	-1
"12762"	2	-1
"12767"	2	-2
"12773"	2	-1
"12776"	2	-2
"12783"	2	-1
"12784"	3	-1
"12785"	1	-2
"12790"	2	-3
"12791"	3	-2
"12800"	2	-2
"12803"	3	-2
"12806"	2	-1
"12807"	1	-1
"12813"	2	-2
"12814"	1	-1
"12817"	2	-2
"12818"	2	-2
"12820"	3	-1
"12821"	1	-1
"12822"	2	-1
"12823"	1	-2
"12825"	1	-1
"12826"	3	-2
"12832"	2	-1
"12833"	2	-1
"12835"	1	-3
"12843"	2	-1
"12845"	3	-2
"12850"	2	-1
"12859"	1	-2
"12872"	1	-2
"12875"	3	-2
"12888"	2	-1
"12889"	1	-3
"12892"	2	-2
"12893"	2	-1
"12896"	3	-2
"12906"	1	-1
"12916"	1	-1
"12924"	2	-2
"12940"	2	-2
"12943"	1	-2
"12944"	3	-2
"12947"	2	-2
"12948"	4	-3
"12949"	2	-1
"12958"	2	-2
"12982"	1	-2
"12983"	2	-2
"12988"	2	-2
"12989"	2	-1
"12992"	1	-1
"13006"	2	-2
"13016"	1	-1
"13017"	3	-1
"13018"	2	-1
"13046"	2	-2
"13047"	3	-2
"13051"	1	-1
"13052"	1	-1
"13055"	2	-3
"13057"	1	-1
"13061"	3	-2
"13064"	2	-1
"13065"	3	-1
"13066"	1	-2
"13074"	3	-2
"13075"	3	-3
"13079"	2	-2
"13082"	2	-2
"13090"	2	-1
"13091"	2	-2
"13092"	2	-3
"13104"	2	-2
"13105"	2	-2
"13106"	2	-2
"13108"	2	-1
"13114"	1	-1
"13123"	1	-1
"13126"	3	-1
"13128"	2	-2
"13130"	1	-1
"13135"	2	-2
"13146"	2	-1
"13152"	2	-2
"13164"	3	-3
"13179"	1	-1
"13183"	3	-1
"13187"	2	-1
"13191"	2	-2
"13192"	2	-1
"13199"	1	-1
"13205"	3	-2
"13215"	2	-1
"13217"	1	-2
"13218"	2	-2
"13224"	2	-2
"13226"	1	-1
"13227"	1	-1
"13230"	2	-2
"13232"	1	-1
"13234"	2	-1
"13235"	3	-4
"13240"	1	-2
"13241"	1	-2
"13253"	2	-1
"13256"	1	-2
"13257"	2	-1
"13258"	2	-1
"13273"	2	-1
"13274"	3	-2
"13275"	2	-2
"13282"	1	-1
"13283"	2	-2
"13288"	1	-2
"13290"	1	-1
"13295"	1	-3
"13305"	3	-2
"13306"	2	-1
"13318"	1	-3
"13324"	2	-2
"13327"	2	-3
"13329"	1	-2
"13332"	2	-2
"13336"	2	-1
"13339"	2	-2
"13344"	2	-3
"13345"	3	-1
"13347"	1	-1
"13353"	3	-4
"13354"	1	-1
"13364"	3	-2
"13370"	1	-2
"13374"	3	-4
"13376"	2	-2
"13386"	3	-2
"13388"	2	-2
"13390"	1	-2
"13404"	1	-1
"13417"	2	-2
"13422"	2	-3
"13429"	2	-4
"13430"	1	-1
"13434"	2	-3
"13438"	2	-1
"13447"	2	-2
"13454"	1	-2
"13456"	2	-1
"13457"	2	-1
"13459"	2	-3
"13461"	3	-3
"13464"	2	-1
"13467"	3	-3
"13470"	2	-2
"13472"	2	-2
"13474"	1	-1
"13475"	2	-2
"13476"	1	-1
"13477"	2	-1
"13478"	1	-2
"13479"	4	-1
"13484"	2	-4
"13486"	2	-3
"13490"	3	-1
"13491"	1	-1
"13498"	1	-1
"13499"	1	-2
